PRO_COM;NOME;a1_1;a1_2;a2;a3;a4;a5;a6;a7;b1_1;b1_2;b2_1;b2_2;b3;b4;b5;b6;b7;b8;b9;c1;c2;c3;c4;c5;c6;c7;d1;d2;d3;d4;d5;d6;d7;d8;e1;e2_1;e2_2;e3;e4;e5;e6;f1;f2;f3_1;f3_2;f4;f5;f6;f7;f8;g1;g2_1;g2_2;g3;g4;g5;g6;g7;g8;g9;h1;h2;h3;h4;h5;h6;h7;i1;i2;i3;i4;l1;l2;l3;l4;l5;m1_1;m1_2;m2_1;m2_2;m2_3;m3_1;m3_2;m3_3;m4;n1;n2;n3;n4;n5;n6;n7;n8;o1_1;o1_2;o2_1;o2_2;o3;o4
15209;Sesto San Giovanni;0,2;-6,0;0,7;4,1;5,3;-16,2;2,1;0,1;6489,3;6772,9;0,0;0,00;6024,1;46,3;98,1;190,1;17,7;64,1;4,9;2,8;194,4;128,0;1,1;6,9;5,8;54;48,3;310,9;69;0,5;0,88;0,24;5,2;0,44;22,7;0;0;0;0;1;2;0,0;4;1;4;4,4;0,66;0,3;26,9;0,1;2,2;0,0;1,7;13,4;7,4;27,0;8,0;1,1;29,5;4,0;0,9;3,5;9,2;0,4;1,1;99,7;36,4;12,1;7755,7;3,3;1440,6;0,1929;69,5;72,5;81,0;1,32;0,052;0,00;0,0;0;0;2,5;80;11;0;95,9;99,6;431,7;26,2;116,0;37,2;6,0;14,8;15,392;19,3;0;1;0;0
15210;Settala;-0,1;21,3;-0,2;-1,2;0,4;-16,4;1,5;0,1;476,0;2331,9;4,5;0,04;8037,4;67,5;47,0;220,0;26,5;13,2;27,1;20,9;80;122,3;0,9;23,2;9,5;6;57,3;254;70,7;0;0,88;0,20;4,5;1,03;9,8;0;0;0;0;0;0;0,0;4;0;3;0,0;0,23;0,1;11,8;0,3;1,3;0,5;0,0;11,8;6,1;22,2;8,1;1,0;20,2;0,0;0,5;1,5;4,1;0,3;0,4;99,7;22,2;8,4;8417,7;3,5;2947,8;0,1831;88,7;46,4;102,9;1,27;0,064;0,00;0,0;0;0;0,6;2;2;5;491,8;92,8;425,2;14,7;159,9;67,0;4,0;15,8;2,472;12,3;0;0;0;0
15211;Settimo Milanese;0,5;12,9;-0,8;4,5;-0,3;-14,8;1,2;0,0;1761,6;3859,7;0,4;0,00;5567,2;62,6;93,3;170,2;21,2;28,6;14,4;9,3;112,7;141,0;0,8;0,0;5,1;7;55,8;350,2;73,3;0;0,89;0,20;4,8;1,05;2,6;0;0;0;0;0;1;0,0;4;0;3;0,0;0,97;0,2;18,5;0,1;0,7;0,0;0,0;10,9;5,8;25,3;5,4;1,0;25,4;1,7;0,3;2,9;4,0;0,0;1,3;99,9;27,5;3,9;9236,4;2,2;1739,1;0,1862;86,1;54,1;108,9;1,24;0,044;0,00;0,0;0;0;0,0;0;0;0;199,8;93,9;552,9;16,7;134,8;60,4;8,7;17,3;19,752;12,4;0;0;0;0
15213;Solaro;0,0;15,8;-0,5;-0,5;1,3;-15,2;2,4;0,1;1733,3;3377,8;0,7;0,01;7322,2;69,9;97,6;155,6;21,7;25,4;12,6;11,1;96,7;118,7;0,6;0,0;8,5;7;54,7;224,1;69;0;0,88;0,19;4,5;0,15;0,0;0;0;0;0;0;0;0,0;4;0;3;0,0;-0,02;0,1;13,6;0,1;1,6;0,3;0,0;17,3;7,2;22,5;8,7;1,3;26,4;0,0;0,6;1,4;4,7;0,0;0,4;99,7;28,0;8,7;8351,8;2,3;2234,7;0,1683;98,0;43,3;86,9;1,36;0,043;0,00;0,0;0;0;1,2;133;2;1;182,5;95,7;388,7;13,3;97,7;60,4;7,6;15,1;5,128;12,8;0;0;0;0
15219;Trezzano Rosa;1,4;44,8;1,0;1,4;-0,4;-12,7;2,8;0,0;1248,0;2910,4;4,5;0,04;7401,6;67,1;96,3;175,1;24,2;19,0;17,7;24,0;74,2;117,9;1;0,0;8,3;4;59,5;214;72,2;0;0,89;0,15;8,5;0,34;136,0;0;0;0;0;0;0;0,0;4;0;3;0,0;0,03;0,2;15,5;0,2;1,1;0,4;0,0;12,2;6,7;25,1;4,3;1,0;24,1;0,0;0,5;3,2;4,3;0,2;2,1;99,9;19,8;7,6;8554,9;4,3;3881,5;0,1840;96,5;39,0;147,2;1,33;0,084;0,00;0,0;0;0;0,0;0;0;0;262,3;96,7;438,9;14,9;128,9;64,9;9,3;16,2;10,284;16,7;0;0;0;0
15220;Trezzano sul Naviglio;1,5;1,9;-1,2;2,8;-0,4;-19,6;2,4;-0,1;1960,2;4212,2;0,1;0,00;6728,6;66,0;99,0;110,0;24,7;29,7;4,0;5,3;133,4;119,7;0,9;0,0;6,1;13;53,5;262,3;70,5;0;0,87;0,22;6,2;1,29;51,5;0;0;0;0;0;0;0,0;4;1;3;0,0;1,18;0,2;17,1;0,0;0,8;0,2;0,0;13,8;7,2;25,9;7,5;1,2;22,6;0,0;0,3;1,2;2,6;0,2;0,2;99,8;36,7;6,4;8773,6;3,3;1770,2;0,1930;81,7;61,2;102,0;1,29;0,045;0,00;0,0;0;0;0,0;0;0;1;199,7;89,5;511,8;16,5;136,2;53,9;11,1;15,9;15,602;16,8;0;0;0;0
15221;Trezzo sull'Adda;-0,3;3,0;-2,6;5,3;0,3;-16,7;4,0;0,0;943,1;2959,9;0,8;0,01;7237,9;60,0;92,4;177,8;26,0;24,8;9,2;5,1;153,9;139,7;1;9,5;6,1;7;48,7;286,2;68,4;0;0,88;0,26;5;0,79;11,9;0;0;0;0;0;0;0,0;4;0;3;0,0;0,46;0,2;15,5;0,1;1,1;0,0;0,4;13,6;8,4;25,9;4,6;1,2;27,4;0,0;0,5;1,3;5,4;0,2;0,6;99,8;28,5;9,9;8156,2;2,8;1305,8;0,1865;75,7;41,6;118,4;1,44;0,087;0,00;0,0;4;0;5,8;31;3;2;286,0;94,0;514,7;20,4;127,8;70,7;4,9;14,0;10,975;19,4;0;0;0;0
15222;Tribiano;1,1;67,8;-0,1;-0,9;10,5;-16,8;1,3;0,1;535,1;1880,8;6,4;0,00;6089,7;71,6;76,5;223,5;25,5;7,0;41,3;37,4;59,4;111,6;0,6;141,1;9,9;2;65;223,2;74,8;0;0,89;0,15;5,5;1,46;9,4;0;0;0;0;0;0;0,0;4;0;3;0,0;0,16;0,3;10,0;0,3;1,7;0,0;0,0;10,3;5,1;18,7;6,3;0,9;18,7;0,0;0,6;2,7;12,8;0,1;0,0;99,8;14,6;5,3;8986,8;2,9;5018,6;0,1843;101,7;47,1;173,0;1,24;0,061;0,00;0,0;0;0;2,3;176;3;4;508,1;94,5;419,6;13,1;183,2;46,6;5,9;19,3;2,529;12,5;0;0;0;0
15224;Truccazzano;0,1;26,5;-1,1;-1,8;3,4;-19,1;2,3;0,0;224,8;2099,0;2,4;0,01;6688,7;68,5;39,2;298,0;20,2;14,0;34,6;32,9;93,4;100,5;0,7;0,0;9,8;3;59,5;211,5;72,8;0;0,89;0,16;5,8;0,32;0,0;0;0;0;0;0;0;0,0;4;0;4;0,0;0,45;0,3;13,5;0,2;0,8;0,0;0,0;15,6;7,1;27,0;8,5;1,1;26,4;0,0;0,3;4,8;8,4;0,1;3,1;99,8;18,2;9,9;8161,0;3,7;2335,7;0,1762;95,0;58,4;115,8;1,29;0,077;0,00;0,0;0;0;6,5;232;11;1;547,2;88,3;383,5;12,4;85,8;60,4;2,3;15,2;3,874;13,3;0;0;0;0
15226;Turbigo;-0,4;0,8;-3,0;4,7;1,8;-8,1;1,9;0,1;746,4;1494,8;1,6;0,01;7191,1;68,6;93,6;380,2;35,3;13,9;5,8;5,5;158,4;127,3;0,6;0,0;7,8;3;47,6;285,6;67,8;0;0,89;0,30;5,5;0,08;7,5;0;0;0;0;0;0;0,0;4;0;3;0,0;-0,13;0,1;11,5;0,1;1,3;0,0;0,0;17,0;8,4;29,2;10,5;1,4;28,1;0,0;0,5;3,0;10,0;0,0;1,2;99,6;31,5;11,4;7886,3;1,9;1987,5;0,1827;86,2;71,2;63,9;1,53;0,038;0,00;0,0;0;0;19,5;11;6;0;377,8;89,0;397,8;17,2;113,8;56,4;4,1;13,6;6,101;15,0;0;0;0;0
15229;Vanzago;0,6;25,5;-2,1;4,0;-3,8;-17,2;1,7;-0,1;914,9;3444,1;1,9;0,00;8926,7;70,3;77,3;214,1;26,4;34,8;23,7;26,8;98,8;123,2;0,6;0,0;8,1;3;57,7;330,9;72,2;0;0,87;0,08;5,3;-0,39;3,1;0;0;0;0;0;0;0,0;4;1;3;0,0;-0,03;0,2;18,0;0,1;0,6;0,0;0,0;7,5;5,2;25,8;6,9;0,8;25,8;1,0;0,3;1,3;3,3;0,0;0,2;99,9;22,9;4,4;9150,6;2,3;1541,8;0,1744;93,1;42,5;109,7;1,24;0,041;0,00;0,0;0;0;0,1;0;0;0;171,8;86,0;393,9;8,6;101,2;61,3;8,8;17,3;10,047;16,7;0;0;0;0
15230;Vaprio d'Adda;1,8;15,3;-2,2;1,8;0,1;-15,2;2,9;-0,1;845,5;2857,8;2,8;0,01;8082,1;61,2;94,6;252,6;23,5;22,2;16,8;21,9;113,4;118,3;0,9;0,0;9,1;4;52,9;229,6;67,5;0;0,87;0,16;7,8;-0,29;18,7;0;0;0;0;0;0;0,0;4;0;3;5,0;0,03;0,1;16,4;0,1;2,4;0,0;0,0;15,5;7,3;28,8;8,4;1,1;27,4;0,0;0,9;1,3;5,7;0,2;0,3;99,6;23,6;14,6;7352,2;3,4;1615,4;0,1939;86,0;47,9;78,3;1,42;0,090;0,00;0,0;0;0;4,3;17;0;0;255,3;94,1;373,1;20,3;98,3;67,8;5,7;13,4;12,517;22,0;0;0;0;0
15235;Vermezzo;0,1;33,2;0,8;1,9;0,4;-15,7;2,1;0,1;464,6;2925,9;3,6;0,02;7289,9;69,1;87,2;275,3;30,6;21,0;12,8;17,9;81,9;122,3;0,8;0,0;7,6;4;58;277,4;74;0;0,88;0,12;5,9;-0,01;49,8;0;0;0;0;0;0;0,0;4;0;2;0,0;-0,09;0,3;13,9;0,3;0,4;0,0;0,0;12,9;6,6;23,9;7,2;1,4;22,5;0,0;0,1;3,6;0,8;0,3;0,2;99,6;23,1;5,0;9035,6;4,1;2447,2;0,2034;98,9;34,1;115,1;1,28;#N/D;0,00;0,0;0;0;0,0;0;0;0;269,1;96,5;397,4;15,1;109,0;62,1;6,0;18,0;7,503;21,0;0;0;0;0
15236;Vernate;1,0;21,1;-3,6;2,8;-2,6;-12,4;-0,6;0,0;175,2;2143,8;6,1;0,05;8414,7;72,4;32,5;292,1;32,1;11,7;31,3;33,1;96,9;115,2;0,6;0,0;8,5;2;58,5;264,8;69,6;0;0,89;0,12;5,8;0,01;1,7;0;0;0;0;0;0;0,0;4;0;3;0,0;-0,12;0,3;10,1;0,3;0,6;0,0;0,0;12,4;4,8;18,7;8,4;1,3;23,9;0,0;0,2;3,3;9,4;0,1;0,2;99,7;21,0;5,4;8967,5;2,8;3910,3;0,1776;82,6;53,2;102,8;1,32;0,050;0,00;0,0;0;0;0,0;0;0;0;395,9;94,0;386,2;11,0;128,2;60,4;1,6;17,0;5,970;15,0;0;0;0;0
15237;Vignate;0,5;12,9;-0,3;2,3;-0,8;-16,2;1,1;0,1;1022,1;3666,2;2,8;0,00;7623,5;62,0;90,5;202,0;19,9;32,7;17,2;11,7;93,7;122,1;0,6;104,9;8;6;56;230,6;71,3;0;0,89;0,18;5,7;1,02;4,7;0;0;0;0;0;1;0,0;4;1;3;0,0;0,25;0,2;19,0;0,1;1,0;0,0;0,0;11,1;6,4;23,0;5,9;0,8;24,4;0,7;0,5;0,9;2,8;0,1;0,0;99,8;25,4;7,4;8597,5;2,9;2126,7;0,1774;80,1;61,4;116,1;1,29;0,062;0,00;0,0;0;0;0,0;0;0;0;315,5;98,1;475,4;18,1;69,4;66,2;8,4;15,1;3,710;11,7;0;0;0;0
15242;Vimodrone;0,5;6,4;0,2;4,0;-0,6;-18,7;0,5;0,0;3228,7;4951,4;0,3;0,00;6871,8;55,4;91,7;200,4;18,1;38,8;20,6;21,5;134,1;113,0;0,8;0,6;7,3;8;55,4;266,9;72,7;0;0,89;0,16;6,6;0,95;21,3;0;0;0;0;0;1;0,0;4;0;4;0,0;1,07;0,2;25,0;0,1;1,2;0,0;0,0;12,9;5,6;24,7;7,8;0,8;26,1;0,0;0,4;2,7;3,2;0,1;0,3;99,8;26,9;8,3;8423,7;3,7;1901,9;0,1841;82,1;48,2;79,6;1,25;0,056;0,00;0,0;0;0;0,0;0;0;0;145,3;88,7;417,2;18,8;125,2;56,6;7,6;15,5;11,505;17,6;0;0;0;0
15243;Vittuone;-0,2;11,2;-1,4;1,7;1,3;-15,1;2,2;0,2;1525,6;3794,1;9,0;0,09;7613,9;59,6;98,7;156,7;21,6;27,6;8,6;17,9;112,7;119,9;0,6;0,0;8,9;5;52,9;255,2;69,7;0;0,89;0,17;5,9;0,66;16,8;0;0;0;0;0;1;0,0;4;1;3;0,0;0,02;0,2;17,8;0,1;1,3;0,0;1,3;13,4;7,8;26,2;8,0;1,0;26,6;1,0;0,5;1,9;5,4;0,1;0,8;99,8;29,1;10,6;8030,9;2,4;1730,0;0,1764;85,6;54,3;78,9;1,36;0,040;0,00;0,0;0;0;0,0;0;0;1;236,2;94,9;467,2;21,4;123,5;60,8;6,8;14,0;18,921;17,8;0;0;0;0
15244;Vizzolo Predabissi;-0,2;1,1;-2,0;4,6;-1,9;-4,8;2,0;-0,1;732,8;3638,4;0,6;0,01;8304,5;65,0;65,1;347,8;30,5;17,6;7,5;-2,6;131,2;131,8;0,7;0,0;6,1;4;52,7;322,7;68,7;0;0,87;0,15;4,1;-0,09;0,0;0;0;0;0;0;0;0,0;4;0;3;71,2;0,53;0,2;15,3;0,5;0,8;0,0;0,0;12,0;6,9;29,7;6,9;1,3;20,4;0,0;0,3;0,8;1,8;0,1;0,0;99,7;24,3;5,8;8882,0;3,2;1359,0;0,2040;79,6;64,9;122,1;1,25;#N/D;0,00;0,0;0;0;1,6;0;0;0;402,4;93,4;540,8;16,3;153,1;62,9;7,1;14,8;4,382;16,0;0;0;0;0
15246;Zelo Surrigone;5,2;38,7;0,2;-4,2;7,4;-17,1;-0,9;0,2;195,6;2441,5;2,4;0,02;7606,7;71,8;100,0;248,5;30,3;28,2;38,0;24,2;70,4;97,7;0,7;0,0;7,7;1;62,3;200,8;71,9;0;0,87;0,10;11,2;-0,12;0,0;0;0;0;0;0;0;0,0;3;0;2;0,0;-0,11;0,7;11,9;0,7;0,5;0,0;0,0;15,2;5,6;27,6;5,6;0,5;23,3;0,0;0,2;3,6;8,9;0,0;0,0;99,6;14,9;4,0;9221,4;3,2;1383,4;0,1722;93,2;42,2;127,6;1,26;0,044;0,00;0,0;0;0;0,0;0;0;0;271,0;96,6;513,2;15,0;91,6;65,3;2,7;18,5;8,368;16,7;0;0;0;0
15247;Zibido San Giacomo;0,4;29,1;1,3;1,1;0,0;-19,4;1,6;0,2;223,9;2326,7;5,3;0,02;5919,9;74,8;56,8;294,4;24,4;22,8;20,4;15,3;73,5;125,5;0,9;0,0;8,7;4;60,6;312,6;73,5;0;0,88;0,13;4,2;0,23;1,1;0;0;0;0;0;0;0,0;4;0;3;0,0;0,07;0,2;10,6;0,2;0,5;0,0;0,0;12,2;6,4;27,4;8,8;1,2;23,0;0,0;0,2;3,6;4,1;0,1;1,5;99,7;25,8;4,1;9198,4;3,2;2229,5;0,1759;94,0;49,2;201,6;1,27;0,049;0,00;0,0;0;0;0,0;0;0;0;391,9;95,3;407,8;10,8;131,2;54,9;1,7;17,8;9,536;11,6;0;0;0;0
15248;Villa Cortese;0,0;3,3;-2,3;3,7;0,9;-12,4;3,1;0,1;1567,5;3153,7;0,1;0,00;8363,3;69,9;99,7;179,1;29,3;18,7;7,7;0,9;143;136,8;0,3;0,0;5,6;5;48,9;277,5;67,6;0;0,89;0,16;4;-0,11;66,8;0;0;0;0;0;0;0,0;0;0;0;0,0;-0,18;0,2;12,0;0,2;0,5;0,0;0,9;14,2;8,5;31,0;5,7;1,0;24,2;0,0;0,2;0,9;3,6;0,1;1,4;99,9;29,7;3,3;9355,6;2,1;3063,8;0,1706;91,1;35,5;100,6;1,40;0,039;0,00;0,0;0;0;0,0;0;0;0;256,7;82,0;373,8;17,6;143,9;65,3;17,5;14,2;3,477;8,9;0;0;0;0
15249;Vanzaghello;0,3;6,0;-0,9;3,9;5,7;-4,2;3,0;0,2;796,1;2054,6;0,8;0,00;7763,6;72,1;80,1;290,3;34,5;23,2;15,8;8,7;132,5;122,2;0,6;0,0;7,5;1;50,7;262;68,6;0;0,91;0,17;4,7;0,22;0,0;0;0;0;0;0;0;0,0;4;0;3;0,0;-0,14;0,2;10,0;0,2;0,8;0,0;0,0;13,4;6,9;28,2;5,9;1,0;22,6;0,0;0,4;3,0;10,8;0,0;0,8;99,7;27,9;5,3;8983,5;1,4;2658,0;0,1800;86,8;53,9;75,3;1,41;0,038;0,00;0,0;0;0;2,3;1;1;0;342,9;91,0;455,7;17,0;115,1;60,1;9,2;16,1;7,153;15,9;0;0;0;0
15250;Baranzate;0,7;-3,3;0,4;2,4;7,4;#N/D;2,4;#N/D;3576,0;4340,0;0,1;0,00;4977,7;53,6;99,7;132,4;12,1;19,7;2,1;0,0;111,5;109,3;1,3;0,0;10,3;5;51,3;223,2;66,5;0;0,89;0,14;4,7;0,11;0,0;0;0;0;0;0;1;0,0;4;0;3;0,0;0,00;0,0;22,7;0,0;4,4;0,4;0,0;19,0;10,7;28,7;10,5;1,6;25,8;0,0;2,0;4,1;12,5;0,1;1,6;99,8;37,0;25,2;5755,8;3,2;0,0;0,1750;78,7;61,5;78,5;1,37;0,045;0,00;0,0;0;0;5,6;462;11;0;144,5;82,0;439,2;22,6;121,9;42,6;10,4;17,8;4,376;12,6;0;0;0;0
16001;Adrara San Martino;0,5;13,1;-1,2;-3,8;13,9;-25,5;2,2;0,1;186,2;2477,6;24,3;0,11;6299,5;65,1;70,0;456,5;25,0;12,7;17,1;13,7;77,6;126,3;1,2;0,0;9,4;2;57,6;196,6;63,9;0;0,77;0,31;5,6;0,80;0,0;0;0;0;0;0;0;0,3;3;0;2;0,0;0,00;0,5;8,9;0,9;0,6;1,3;0,0;20,5;7,8;14,4;5,8;1,5;30,2;0,0;0,2;8,8;23,5;0,0;0,2;99,6;25,4;15,4;7257,8;3,2;6252,1;0,1912;89,3;33,0;158,3;1,42;0,127;0,00;9,2;64;2;0,0;0;0;0;519,3;52,4;270,0;20,7;133,0;61,7;2,0;13,2;2,930;11,5;0;0;0;0
16002;Adrara San Rocco;-0,5;10,8;4,3;5,4;8,5;-26,7;5,3;0,1;65,1;1888,3;4,4;0,04;7756,4;70,5;91,5;453,6;34,3;12,6;10,4;5,2;107,8;118,0;1,7;0,0;14;1;51,2;178,5;64,9;0;0,81;0,15;4,9;-0,34;0,0;0;0;0;0;0;0;0,0;3;0;2;0,0;-0,28;1,2;6,5;0,0;1,4;0,0;0,0;16,3;8,2;25,9;11,5;1,2;21,7;0,0;0,6;6,3;39,5;0,0;4,0;99,8;27,7;16,4;7104,7;2,5;4791,7;0,1714;104,1;46,7;41,5;1,46;0,127;0,00;9,7;4;1;0,0;0;0;0;574,9;77,8;322,3;13,7;69,6;49,0;0,2;12,8;2,424;5,3;0;0;0;0
16003;Albano Sant'Alessandro;0,4;19,1;-1,5;2,3;6,0;-27,7;3,3;0,1;1358,9;3135,5;3,9;0,02;7845,1;70,8;98,9;182,5;28,6;31,5;16,6;11,5;82,2;111,3;0,6;0,0;10,6;2;54,9;213,7;69;0;0,88;0,20;4,6;0,53;0,0;0;0;0;0;0;0;0,0;4;0;4;0,0;0,03;0,1;10,1;0,1;1,0;0,0;0,0;16,8;6,5;17,2;8,5;1,0;26,5;0,0;0,5;1,4;7,7;0,1;0,8;99,7;26,2;12,0;7792,9;2,6;3070,7;0,1843;103,3;25,1;83,8;1,54;0,124;0,00;2,4;85;1;3,8;303;7;1;266,5;63,3;385,9;16,8;59,3;61,3;14,8;14,5;4,348;11,0;0;0;0;0
16004;Albino;-0,1;7,1;0,2;2,6;8,0;-23,7;1,7;0,1;559,2;2703,4;6,9;0,04;7749,1;69,9;79,4;369,2;32,8;30,1;11,2;7,9;124,1;128,0;1;0,0;7,3;13;51,5;236,8;69,6;0;0,88;0,37;5,2;0,33;1,1;0;4;0;0;0;0;0,0;3;0;3;0,0;0,22;0,2;8,9;0,1;0,7;0,0;0,8;15,4;5,1;17,1;7,5;0,9;28,5;1,3;0,3;5,0;20,9;0,0;0,9;99,6;28,8;6,4;8773,9;2,6;2256,5;0,1879;96,5;35,1;70,8;1,41;0,115;0,00;13,7;1033;24;1,8;286;9;0;220,9;75,8;365,1;18,0;75,9;73,9;12,3;13,7;6,788;15,4;0;0;0;0
16005;Almè;-0,3;-1,1;0,2;6,0;3,5;-28,5;3,1;0,0;2496,5;3478,9;0,1;0,00;7984,9;63,0;99,9;130,7;31,0;62,7;8,8;-2,6;141,9;134,5;0,6;0,0;7,2;2;48,7;213,3;67,5;0;0,88;0,20;4,7;0,51;7,1;0;0;0;0;0;0;0,0;4;0;4;0,0;0,50;0,2;12,5;0,2;0,7;0,0;0,0;14,7;6,0;18,0;5,4;0,7;25,9;0,0;0,3;2,5;9,6;0,0;0,3;99,8;30,6;5,5;8944,8;2,8;1625,6;0,1841;77,5;67,0;154,5;1,60;#N/D;0,00;1,8;13;0;1,9;1;0;0;199,5;88,6;451,2;22,5;99,6;67,0;14,5;13,6;9,605;15,2;0;0;0;0
16006;Almenno San Bartolomeo;0,6;21,8;-3,4;3,0;5,9;-26,8;3,9;0,1;498,2;2537,1;12,8;0,06;8242,4;72,6;80,0;320,5;30,9;27,8;12,8;16,2;75,9;123,1;1;139,3;8,8;3;56,1;210,4;68,8;0;0,86;0,20;5;0,13;10,2;0;1;0;0;0;0;14,2;4;0;3;0,0;-0,08;0,2;9,4;0,2;1,0;0,0;0,0;13,0;6,0;18,7;5,1;1,2;28,3;0,3;0,4;2,7;18,1;0,0;1,3;99,6;25,3;5,7;8899,0;2,8;2586,3;0,1819;105,5;27,5;83,2;1,50;0,089;0,00;3,2;21;0;0,9;1;0;0;253,6;71,5;301,7;9,4;73,2;65,1;14,0;12,5;4,705;12,2;0;0;0;0
16007;Almenno San Salvatore;-0,3;1,7;0,6;5,3;2,9;-26,8;3,0;0,1;990,8;2557,6;2,8;0,01;8374,8;73,0;99,8;309,7;32,4;25,1;4,9;1,7;138,4;120,6;0,9;0,0;8;3;50,8;198,6;69,9;0;0,88;0,18;4,7;-0,14;15,0;0;0;0;0;0;0;0,0;4;0;3;0,0;0,19;0,2;9,8;0,2;0,5;0,4;0,0;15,1;5,2;19,3;5,5;0,4;24,8;0,0;0,2;3,8;12,6;0,1;0,4;99,6;31,1;3,5;9310,1;1,7;1525,5;0,1837;84,5;58,0;103,3;1,56;0,090;0,00;0,5;0;0;5,6;120;2;0;200,0;59,8;386,8;14,2;87,6;56,9;8,0;12,6;6,658;12,6;0;0;0;0
16008;Alzano Lombardo;-0,2;7,2;-2,4;2,7;2,6;-28,5;3,8;0,1;862,7;3236,9;2,1;0,00;7420,6;66,5;95,4;278,3;28,3;29,3;9,0;11,6;127,8;127,3;0,8;0,0;8,2;7;51,3;270,8;68,4;0;0,86;0,18;5,3;-0,16;2,0;0;1;0;0;0;0;5,3;3;0;4;11,8;0,03;0,3;11,8;0,1;1,5;0,2;0,1;14,4;7,3;24,3;7,2;1,0;26,0;0,0;0,6;2,7;13,4;0,0;0,7;99,8;28,3;8,9;8330,2;2,3;1497,5;0,1948;89,0;33,6;85,1;1,46;0,110;0,00;6,6;80;2;3,4;287;5;0;163,1;58,1;334,4;18,5;75,1;73,8;9,8;14,6;8,578;18,0;0;0;0;0
16009;Ambivere;0,5;7,1;-1,6;1,9;5,6;-26,6;4,0;0,1;614,2;1811,0;0,4;0,00;8413,1;68,2;70,6;254,1;32,4;14,4;9,6;3,1;116,6;123,1;0,9;0,0;7,7;1;52,7;203;68;0;0,86;0,14;5,6;0,16;0,0;0;0;0;0;0;0;0,0;4;1;3;0,0;-0,14;0,4;11,4;0,8;0,4;0,0;0,0;19,0;6,7;20,7;5,4;0,6;23,6;0,0;0,2;2,3;11,0;0,0;0,3;99,8;27,1;6,7;8727,4;3,5;4649,6;0,1721;95,3;30,6;143,3;1,57;#N/D;0,00;3,3;4;1;0,0;0;0;0;312,4;56,6;369,0;16,8;100,0;62,4;6,4;13,0;4,111;11,4;0;0;0;0
16010;Antegnate;0,1;20,2;-1,1;2,9;2,6;-25,6;1,6;0,5;344,0;2753,1;6,2;0,06;7639,8;55,9;92,3;282,4;29,0;51,0;25,7;29,5;83,3;98,3;1;0,0;14,9;2;51,4;154,2;61,8;0;0,82;0,31;6,3;1,15;0,0;0;0;0;0;1;1;0,0;4;0;3;0,0;-0,13;0,3;9,6;0,6;1,5;0,0;0,0;23,7;6,1;14,1;13,3;1,6;28,8;0,0;0,7;1,5;12,7;0,1;2,3;99,7;24,9;19,9;6557,1;2,3;2994,2;0,1815;88,7;58,5;117,6;1,80;0,127;0,00;0,0;0;0;0,0;0;0;1;687,2;92,1;396,4;29,5;58,6;59,5;7,1;13,0;2,742;7,1;0;0;0;0
16011;Arcene;0,2;6,9;0,5;3,3;4,0;-27,5;2,5;0,0;768,3;2202,5;3,7;0,03;8666,3;66,5;85,3;156,7;32,9;25,1;15,8;10,7;113,9;112,9;0,7;0,0;7,9;3;53,3;217,5;67,9;0;0,89;0,14;5,8;-0,19;0,0;0;0;0;0;0;0;0,0;3;0;4;0,0;0,45;0,2;12,4;0,2;1,2;0,0;0,0;21,4;6,8;20,3;10,0;1,3;24,5;0,0;0,5;1,3;7,9;0,1;1,2;99,5;27,8;11,2;7924,8;2,8;1693,2;0,1802;94,9;48,1;155,9;1,46;0,108;0,00;0,0;0;0;0,0;0;0;0;292,8;92,5;362,1;17,6;103,8;61,0;9,7;14,7;7,115;13,2;0;0;0;0
16012;Ardesio;-0,7;-0,5;-1,4;7,7;2,1;-25,9;2,2;0,2;56,7;2060,3;21,2;0,01;8504,1;66,0;55,0;606,5;27,0;19,4;11,0;-1,0;138,3;126,4;0,7;0,0;8,4;2;48;159,2;59,6;0;0,80;0,24;4,2;-0,08;7,2;0;1;0;0;0;0;2,8;1;0;4;0,0;-0,21;0,3;10,9;0,6;0,3;0,0;0,0;28,2;6,1;10,4;6,0;1,1;29,8;1,0;0,1;1,9;34,4;0,1;1,8;99,3;28,2;4,3;9171,7;1,5;2147,1;0,1776;81,2;73,7;73,7;1,84;0,070;0,00;20,3;379;18;13,6;338;12;0;315,0;35,8;366,6;17,2;69,8;33,6;0,2;12,2;5,938;10,4;0;0;0;0
16013;Arzago d'Adda;-0,7;22,9;-3,0;-0,2;6,4;-25,5;1,6;0,2;208,8;2102,6;5,3;0,04;8338,2;66,3;83,4;341,8;31,5;19,5;19,6;19,5;105,5;134,5;0,6;0,0;7,4;2;53,1;289,3;68,9;0;0,88;0,15;4,6;-0,01;40,2;0;0;0;0;0;0;0,0;3;0;4;0,0;-0,12;0,4;13,3;0,0;0,4;0,0;0,0;12,7;6,4;22,8;7,1;0,8;23,8;0,3;0,2;1,3;10,0;0,2;1,3;99,6;21,7;6,3;8791,5;2,3;1755,8;0,1959;96,2;30,1;67,3;1,38;0,090;0,00;0,0;0;0;0,0;0;0;0;403,3;98,9;367,6;15,4;86,6;60,5;10,5;14,6;7,576;11,4;0;0;0;0
